image,caption
1252787177_4b08625897.jpg,People walk by a display of underwear hanging in a stall .
1252787177_4b08625897.jpg,Three pairs of different-colored underwear hanging from a clothesline with people and cars in the background
1252787177_4b08625897.jpg,Three pairs of granny panties hanging on a line .
1252787177_4b08625897.jpg,three pairs of underpants are hanging from a line under a red shelter .
1252787177_4b08625897.jpg,Three pairs of women 's underwear are hanging on a wire under an awning .
3156991513_3bf03333d8.jpg,A man in a black helmet riding his bike on a trail .
3156991513_3bf03333d8.jpg,A man is riding a bicycle on a dirt path .
3156991513_3bf03333d8.jpg,a man is riding a trails bicycle on a dirt track through rough terrain .
3156991513_3bf03333d8.jpg,Man riding a bicycle through dry grass
2993167197_e5d0a73530.jpg,A basketball player looks for someone to pass the ball to .
2993167197_e5d0a73530.jpg,A man on the Miami basketball team holds the ball getting ready to make a move while being blocked .
2993167197_e5d0a73530.jpg,Basketball player holding the ball .
2993167197_e5d0a73530.jpg,The basketball player holds the ball and looks across the court .
2993167197_e5d0a73530.jpg,The man is wearing an orange uniform and holding a basketball .
3412822878_5d961492e5.jpg,A boy performs a skateboarding trick down a set of stairs .
3412822878_5d961492e5.jpg,A boy skateboards down the railing of some graffiti stairs
3412822878_5d961492e5.jpg,A boy with a blue shirt is standing on the railing of a flight of stairs .
3412822878_5d961492e5.jpg,A skateboarder slides down a handrail on his feet .
3412822878_5d961492e5.jpg,A teenage boy does tricks on his skateboard in an area with much graffiti .
3480126681_52cea26bda.jpg,A black and white dog is running on sand .
3480126681_52cea26bda.jpg,A black and white dog runs across the red dirt .
3480126681_52cea26bda.jpg,A black dog running across barren terrain .
3480126681_52cea26bda.jpg,A black pitbull dog is running through the dirt .
3480126681_52cea26bda.jpg,Black dog with white paws runs on barren field
909808296_23c427022d.jpg,A brown and black dog on a leash is sniffed by a black and white dog .
909808296_23c427022d.jpg,A dog on a leash walks on the sidewalk while another dog follows .
909808296_23c427022d.jpg,A small dog on a leash is being smelled by another animal .
909808296_23c427022d.jpg,The black and white dog is sniffing the butt of the brown dog that is on a leash .
2393971707_bce01ae754.jpg,people in red and pink walking down large steps
2393971707_bce01ae754.jpg,People walk down steps .
2393971707_bce01ae754.jpg,Two people descending a set of gray steps .
2393971707_bce01ae754.jpg,Two people walking down some stairs .
2393971707_bce01ae754.jpg,two women walk down some stairs with intricate designs on the railings
2682382530_f9f8fd1e89.jpg,A man in black shorts is stretching out his leg .
2682382530_f9f8fd1e89.jpg,A man practicing a high kick on the cement near the grass .
2682382530_f9f8fd1e89.jpg,A young man practices a martial art kicking skill in front of his home in the early morning .
2682382530_f9f8fd1e89.jpg,A young man wearing shorts and no shirt is high kicking as water flies from his clothing .
3421129418_088af794f7.jpg,A man in swimming trunks kicking a ball at the beach .
3421129418_088af794f7.jpg,A man jumping in the air at a beach
3421129418_088af794f7.jpg,A person in black and white swim trunks falling into the sand at the beach .
3421129418_088af794f7.jpg,A teenager in striped shorts is leaping into the air on the beach .
3421129418_088af794f7.jpg,The man is playing with a foam football on the beach .
1552065993_b4dcd2eadf.jpg,A dog is running in a field .
1552065993_b4dcd2eadf.jpg,a multicolored dog running through a flowery field
1552065993_b4dcd2eadf.jpg,Dog with a thick collar running through the grass
1552065993_b4dcd2eadf.jpg,Dog with big collar running .
1552065993_b4dcd2eadf.jpg,The brown and white dog is running through a field of grass and pink flowers .
2667783499_3a4f38f636.jpg,A small boy in blue crawls along a window sill .
2667783499_3a4f38f636.jpg,A small child crawling on a windowsill .
2667783499_3a4f38f636.jpg,Little boy with blue shirt crawls across vents near large glass windows .
2667783499_3a4f38f636.jpg,The little boy crawls around next to the large glass windows .
2667783499_3a4f38f636.jpg,This picture shows a boy in a blue shirt leaning his head against a window with lots of beautiful clowds outside .
3520869880_2e8b7d7842.jpg,A girl in a red and black dress is posing in front of a mural .
3520869880_2e8b7d7842.jpg,A girl jumping in front of a jukebox mural .
3520869880_2e8b7d7842.jpg,A little girl jumps in the air next to a jukebox mural .
3520869880_2e8b7d7842.jpg,A young girl in a red dress in midair
3520869880_2e8b7d7842.jpg,Girl in red skirt jumps on sidewalk in front of jukebox painting
2171891283_dedd9cf416.jpg,Two dogs play in a grassy area with a red and blue toy .
2171891283_dedd9cf416.jpg,Two dogs playing keep-away with red toy on blue string .
2171891283_dedd9cf416.jpg,Two dogs play with a red plastic toy in the tall grass .
2171891283_dedd9cf416.jpg,Two dogs walking through nature .
3268908792_c24529fe88.jpg,A biker performs before a crowd .
3268908792_c24529fe88.jpg,a lone motorcyclist jumping through the air in front of a large crowd .
3268908792_c24529fe88.jpg,A motorcycle rider is in midair in front of a crowd .
3268908792_c24529fe88.jpg,A person rides a bike high in the air as a crowd watches .
3268908792_c24529fe88.jpg,The motocross rider is jumping his dirt bike .
3572942419_16ebdc3d46.jpg,a woman at a desk signing paperwork in front of another
3572942419_16ebdc3d46.jpg,A woman filling out some paperwork while another woman waits .
3572942419_16ebdc3d46.jpg,A woman signs paperwork at an event .
3572942419_16ebdc3d46.jpg,Several women are talking outside .
3572942419_16ebdc3d46.jpg,These women are filling out forms at a stand outdoors .
440190907_bf8b7ba8ef.jpg,A group of people walk through a shopping mall .
440190907_bf8b7ba8ef.jpg,many people walk through the store .
440190907_bf8b7ba8ef.jpg,People browse in a store .
440190907_bf8b7ba8ef.jpg,People strolling through an indoor market .
440190907_bf8b7ba8ef.jpg,The shoppers are walking in a store .
2354540393_a149722680.jpg,A little girl is falling backwards onto a bed .
2354540393_a149722680.jpg,A young girl jumps on a bed .
2354540393_a149722680.jpg,The young girl is happily standing inside the house .
2354540393_a149722680.jpg,Two children play on the bed with a remote control .
2354540393_a149722680.jpg,Young blond girl in blue jeans falls back on bed while another child looks on .
237953705_cfe6999307.jpg,a group of young children playing in the grass with toilet paper
237953705_cfe6999307.jpg,Four children having fun outside trying to cover each other in toilet paper .
237953705_cfe6999307.jpg,Kids having play fight in toilet paper shreds .
237953705_cfe6999307.jpg,The three young children played with some toilet paper in the grass .
237953705_cfe6999307.jpg,Young children playing in a pile of toilet paper .
2772084628_c0ae29d87a.jpg,Boys running up a stone road towards a brick building .
2772084628_c0ae29d87a.jpg,Four boys run away up an incline .
2772084628_c0ae29d87a.jpg,four children are running up a path towards a red brick building .
2772084628_c0ae29d87a.jpg,Four children run up a small hill .
2772084628_c0ae29d87a.jpg,The four children are running to a brick building .
2709648336_15455e60b2.jpg,A brown dog in midair with a Frisbee in his mouth .
2709648336_15455e60b2.jpg,A brown dog is catching a Frisbee in midair .
2709648336_15455e60b2.jpg,A brown dog jumped into the air and caught a Frisbee .
2709648336_15455e60b2.jpg,A large brown and black dog jumps in the air holding a white Frisbee in its mouth .
2709648336_15455e60b2.jpg,The dog leaps to catch the Frisbee .
1781227288_6811e734be.jpg,A man in yellow stands in a garbage strewn underpass .
1781227288_6811e734be.jpg,A man stands near garbage and a spray painted drawing .
1781227288_6811e734be.jpg,A man wearing a yellow shirt is standing in front of a cement wall with drawings on it .
1781227288_6811e734be.jpg,a man wearing a yellow shirt standing in the middle of a bunch of garbage and a graffitied wall .
1781227288_6811e734be.jpg,A man wearing a yellow shirt standing near some refuse .
2507182524_7e83c6de82.jpg,A brown dog in a blue collar is chasing a green ball through mulch .
2507182524_7e83c6de82.jpg,A dog chases a ball through dirt .
2507182524_7e83c6de82.jpg,A dog is running towards a ball to catch it .
2507182524_7e83c6de82.jpg,A white dog wearing a blue collar runs for a green ball .
2507182524_7e83c6de82.jpg,The dog is running after a ball and stirring up dust .
3154693053_cfcd05c226.jpg,A basketball
3154693053_cfcd05c226.jpg,a basketball player dribbles the ball .
3154693053_cfcd05c226.jpg,A Miami basketball player dribbles the ball and looks serious .
3154693053_cfcd05c226.jpg,A Miami Hurricanes basketball player has possession of the ball .
3154693053_cfcd05c226.jpg,The basketball player in the white strip is dribbling the ball on the court .
2068960566_21e85ae0dc.jpg,A barefoot young boy glances at the camera while swinging in a park .
2068960566_21e85ae0dc.jpg,A boy swings high under blue sky .
2068960566_21e85ae0dc.jpg,A boy wearing brown swings in a playground against a blue sky .
2068960566_21e85ae0dc.jpg,A young sandy blonde boy is at a park swinging on the swings .
2068960566_21e85ae0dc.jpg,Two children at the height of a swing .
1235580648_7eebaed9bc.jpg,The hatted males pose for a picture .
1235580648_7eebaed9bc.jpg,Two men in tall hats frown at the camera
1235580648_7eebaed9bc.jpg,Two men wear silly stove pipe hats and wear makeup .
1235580648_7eebaed9bc.jpg,Two people wearing hats sit and look at the camera .
3425061393_d093edb8da.jpg,a man gets ready to hit the tennis ball .
3425061393_d093edb8da.jpg,A tennis player moving for a shot .
3425061393_d093edb8da.jpg,A tennis player with green a green headband on is ready to hit the ball .
3425061393_d093edb8da.jpg,Tennis champ Rafael Nadal lunges to return a ball .
3425061393_d093edb8da.jpg,Tennis player lunges to the left .
2933643390_1c6086684b.jpg,football players wearing orange uniforms are tackling a player in a white uniform
2933643390_1c6086684b.jpg,A tackle in a football game .
2933643390_1c6086684b.jpg,Three footballers in a tackle .
2933643390_1c6086684b.jpg,Three men are involved in a football game are tackling each other .
2933643390_1c6086684b.jpg,two players take down the player with the ball in a football game
3518608016_46453d8b18.jpg,A woman is petting a dog outside .
3518608016_46453d8b18.jpg,A woman is petting her dog near a stone path .
3518608016_46453d8b18.jpg,A woman playing with a brown dog on a garden path .
3518608016_46453d8b18.jpg,A woman plays with a brown dog .
3518608016_46453d8b18.jpg,A woman plays with her dog outside .
3223973114_6c15538ce9.jpg,A big brown dog running .
3223973114_6c15538ce9.jpg,A brindle do runs through a grassy yard
3223973114_6c15538ce9.jpg,A brown dog runs outdoors .
3223973114_6c15538ce9.jpg,A grayhound dog is sprinting .
3223973114_6c15538ce9.jpg,Dog running in yard .
3537201804_ce07aff237.jpg,A child spins on a merry-go-round .
3537201804_ce07aff237.jpg,Childern are playing on a merry go round as adults on a bench watch them .
3537201804_ce07aff237.jpg,Children play on a merry-go-round as adults look on from a bench .
3537201804_ce07aff237.jpg,Fathers watch as their children enjoy the spinning merry-go-round .
3537201804_ce07aff237.jpg,Two kids sit in the middle of a playground toy that spins around them .
3419916411_72934edcdb.jpg,A brown dog is lying on a grassy field as the wind blows through his fur .
3419916411_72934edcdb.jpg,A dog playing in the grass .
3419916411_72934edcdb.jpg,a golden retriever is running in a grassy field
3419916411_72934edcdb.jpg,A yellow dog is running in a field near a mountain .
3419916411_72934edcdb.jpg,The dog is running through the grass in the sun .
1515025681_999199cb79.jpg,A man in a white shirt and sunglasses gazes into the horizon .
1515025681_999199cb79.jpg,An older man wearing sunglasses and a white t-shirt
1515025681_999199cb79.jpg,An old man with sunglasses and a watch around kids
1515025681_999199cb79.jpg,Bald man in sunglasses
3499720588_c32590108e.jpg,A dark skinned man plays a blue guitar on the street .
3499720588_c32590108e.jpg,A man plays a blue guitar on the an empty urban street .
3499720588_c32590108e.jpg,a man walking the streets while playing the guitar .
3499720588_c32590108e.jpg,The man plays his guitar on the local streets .
640506101_ae1145b6d1.jpg,A man and a dog are playing tug of war .
640506101_ae1145b6d1.jpg,A man and a dog tussle over a toy in a grassy yard .
640506101_ae1145b6d1.jpg,A man and his dog play tug of war with a rope .
640506101_ae1145b6d1.jpg,A man playing with his dog .
450596617_ed37ec0fe4.jpg,Man and woman walking near the ocean .
450596617_ed37ec0fe4.jpg,Two people are walking alongside a decorative railing while wearing winter gear .
450596617_ed37ec0fe4.jpg,Two people are walking by the ocean .
450596617_ed37ec0fe4.jpg,Two people in coats walking next to a fence .
450596617_ed37ec0fe4.jpg,Two people walk together on a cold day .
3098707588_5096d20397.jpg,two guys dressed in tuxes with red ties
3098707588_5096d20397.jpg,Two men dressed up share a toast .
3098707588_5096d20397.jpg,Two men in matching suits are smiling and drinking .
